Edge Name,Model Number,Serial Number, Status, Activation Date, Link Name, Link Mode, Link State, Last Active, IP Address, DL (Mbps), UL (Mbps), DL (MB), UL (MB)
100020,edge520,VC05200074473,CONNECTED,2019-12-19 16:38:01.000,207.219.150.146,BACKUP,STANDBY,2023-01-22 06:15:50.000,207.219.150.146,56.68251360073767,30.102658525345625,4668.591286,1311.580243
100020,edge520,VC05200074473,CONNECTED,2019-12-19 16:38:01.000,99.225.26.92,ACTIVE,STABLE,2023-01-22 06:15:50.000,99.225.26.92,153.30407384394792,20.707980045405662,693043.68833,83825.563004
101934,edge520-v,VC05400002543,CONNECTED,2019-12-20 19:35:37.000,Radiant DSL (705) 740-1346 [GE2.3001],ACTIVE,STABLE,2023-01-22 06:15:23.000,108.161.34.165,4.632706986723884,0.7125172321308837,31607.727338,12905.834549
101934,edge520-v,VC05400002543,CONNECTED,2019-12-20 19:35:37.000,Radiant DSL (705) 741-2941 [GE1.0],ACTIVE,STABLE,2023-01-22 06:15:23.000,192.184.31.249,6.164222785421193,0.705,136323.910363,18622.489701
101934,edge520-v,VC05400002543,CONNECTED,2019-12-20 19:35:37.000,Radiant DSL (705) 741-2953 [GE2.3002],ACTIVE,STABLE,2023-01-22 06:15:23.000,192.184.31.205,6.501593149431298,0.7113672375473918,62438.899913,15390.417645
101934,edge520-v,VC05400002543,CONNECTED,2019-12-20 19:35:37.000,GoCo LTE Wireless,ACTIVE,STABLE,2023-01-22 06:15:23.000,207.219.150.149,10.927142215750516,2.055557741347905,3692.922615,7627.928831
100164,edge520-v,VC05400002367,CONNECTED,2019-12-20 19:57:35.000,Radiant VDSL (905) 662-4764 ,ACTIVE,STABLE,2023-01-22 06:15:15.000,192.81.20.9,24.715,11.005,204457.188643,41470.531866
100164,edge520-v,VC05400002367,CONNECTED,2019-12-20 19:57:35.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:15:15.000,207.219.150.150,15.34975366672557,3.040226541791836,27.714029,159.298246
100164,edge520-v,VC05400002367,CONNECTED,2019-12-20 19:57:35.000,Radiant VDSL  (905) 664-8400,ACTIVE,STABLE,2023-01-22 06:15:15.000,192.184.31.185,25.52494713026911,11.031541557513693,43118.512768,25034.576101
100164,edge520-v,VC05400002367,CONNECTED,2019-12-20 19:57:35.000,DSL#3,ACTIVE,STABLE,2023-01-22 06:15:15.000,96.125.213.125,26.14327649440343,11.005,208034.752198,20984.64293
100119,edge520,VC05200075244,CONNECTED,2020-01-08 01:06:56.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:15:31.000,207.219.150.148,64.3,19.745,139.702291,245.175204
100119,edge520,VC05200075244,CONNECTED,2020-01-08 01:06:56.000,142.177.82.130,ACTIVE,STABLE,2023-01-22 06:15:31.000,142.177.82.130,106.11088567674112,125.67916843865727,292084.17128,43995.814537
102154,edge520-v,VC05400009955,CONNECTED,2020-01-27 17:31:26.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:13:47.000,74.49.143.204,23.81065589602957,2.932,159254.305054,46948.180816
102154,edge520-v,VC05400009955,CONNECTED,2020-01-27 17:31:26.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:13:47.000,74.49.174.204,6.261159532609992,0.713,5486.809556,9541.92411
102154,edge520-v,VC05400009955,CONNECTED,2020-01-27 17:31:26.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:13:47.000,74.49.143.204,26.141050315965185,5.3938651484440205,405356.530983,105622.347508
102154,edge520-v,VC05400009955,CONNECTED,2020-01-27 17:31:26.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:13:47.000,207.219.150.148,45.423,37.117,44.523145,159.783837
101733,edge520-v,VC05400009449,CONNECTED,2020-01-27 16:44:41.000,207.219.150.146,BACKUP,STANDBY,2023-01-22 06:11:17.000,207.219.150.146,11.892936855670104,3.0357609536082473,13.703772,79.602836
101733,edge520-v,VC05400009449,CONNECTED,2020-01-27 16:44:41.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:11:17.000,74.49.159.204,39.98694839709212,5.140019663925635,39699.041879,17684.818422
101733,edge520-v,VC05400009449,CONNECTED,2020-01-27 16:44:41.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:11:17.000,74.49.159.204,52.69286174016686,11.004631108462455,48948.632969,44233.118121
102418,edge520-v,VC05400009358,CONNECTED,2020-01-27 16:29:04.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:36.000,100.82.148.185,48.56958006438536,10.98538905448909,12992.837901,12703.676661
102418,edge520-v,VC05400009358,CONNECTED,2020-01-27 16:29:04.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:36.000,74.49.143.204,48.399674853940624,10.9633591272207,13910.857182,5079.877843
102418,edge520-v,VC05400009358,CONNECTED,2020-01-27 16:29:04.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:36.000,207.219.150.147,31.832,29.028,26.112624,63.125707
104966,edge520-v,VC05400009571,CONNECTED,2020-01-27 21:39:22.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:32.000,74.49.159.204,48.59990917759237,7.898099404052444,152944.551233,27248.484229
104966,edge520-v,VC05400009571,CONNECTED,2020-01-27 21:39:22.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:32.000,207.219.150.151,65.373,18.947,88.366944,160.74014
104966,edge520-v,VC05400009571,CONNECTED,2020-01-27 21:39:22.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:32.000,74.49.143.204,48.837698172959804,7.916097819466439,241557.249052,32847.304477
104925,edge520-v,VC05400009878,CONNECTED,2020-01-27 23:46:36.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:32.000,74.49.167.204,6.298,0.908,109840.678197,34927.98797
104925,edge520-v,VC05400009878,CONNECTED,2020-01-27 23:46:36.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 04:15:32.000,216.21.135.198,2.7282665551039926,0.9090500836720057,33149.20468,8683.773705
104925,edge520-v,VC05400009878,CONNECTED,2020-01-27 23:46:36.000,74.198.149.51,ACTIVE,STABLE,2023-01-22 06:15:32.000,74.198.149.132,10.929613674396366,1.7971850346641165,7802.369009,7338.792293
103125,edge520-v,VC05400009015,CONNECTED,2020-01-27 16:28:29.000,GoCo LTE Wireless,ACTIVE,STABLE,2023-01-22 06:15:30.000,207.219.150.146,10.870491346153846,2.4314467420052894,102203.783565,16504.16464
103125,edge520-v,VC05400009015,CONNECTED,2020-01-27 16:28:29.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:30.000,74.49.143.204,2.486960614793468,0.705,83300.978397,36092.681877
103125,edge520-v,VC05400009015,CONNECTED,2020-01-27 16:28:29.000,207.219.150.148,ACTIVE,STABLE,2023-01-22 06:15:30.000,207.219.150.147,18.39769264017289,4.177626621816435,111871.799598,17747.248085
105208,edge520-v,VC05400009560,CONNECTED,2020-01-31 18:43:28.000,207.229.38.110,BACKUP,STANDBY,2023-01-22 06:15:07.000,207.229.38.108,25.905937090432502,42.64578899082569,36.198084,79.592863
105208,edge520-v,VC05400009560,CONNECTED,2020-01-31 18:43:28.000,207.81.75.217,ACTIVE,STABLE,2023-01-22 06:15:07.000,207.81.75.217,319.5454955266611,64.91129977335083,64918.13977,19954.394997
105208,edge520-v,VC05400009560,CONNECTED,2020-01-31 18:43:28.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:07.000,100.66.10.115,6.252255212677231,0.842,8314.698899,4232.930775
102744,edge520-v,VC05400009686,CONNECTED,2020-01-30 18:00:57.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:14:04.000,74.49.190.204,11.492160952380951,3.476135238095238,17879.301388,4199.527902
102744,edge520-v,VC05400009686,CONNECTED,2020-01-30 18:00:57.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:14:04.000,74.49.190.204,37.05872357142857,6.999060714285714,38592.888496,12939.534825
102744,edge520-v,VC05400009686,CONNECTED,2020-01-30 18:00:57.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:14:04.000,74.49.190.204,5.257566785714285,1.9961889285714287,13069.94369,8577.396088
102744,edge520-v,VC05400009686,CONNECTED,2020-01-30 18:00:57.000,207.229.38.105,BACKUP,STANDBY,2023-01-22 06:14:04.000,207.229.38.109,67.57005102040817,16.880626275510203,53.10902,79.619854
105598,edge520-v,VC05400009840,CONNECTED,2020-01-31 21:48:16.000,100.66.19.137,ACTIVE,STABLE,2023-01-22 06:12:36.000,100.66.19.137,15.493751725779576,0.9,4789.424649,10343.351589
105598,edge520-v,VC05400009840,CONNECTED,2020-01-31 21:48:16.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:12:36.000,74.49.190.204,15.514,0.905,17350.747272,6561.124885
105598,edge520-v,VC05400009840,CONNECTED,2020-01-31 21:48:16.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:12:36.000,74.49.190.204,10.833221706533381,0.5675119019281124,5777.560221,4226.888125
105598,edge520-v,VC05400009840,CONNECTED,2020-01-31 21:48:16.000,207.229.38.106,BACKUP,STANDBY,2023-01-22 06:12:36.000,207.229.38.105,38.694,13.157,25.905086,79.589243
100133,edge520-v,VC05200050103,CONNECTED,2020-01-28 17:01:05.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:14:11.000,74.49.159.204,26.144,2.925,73009.614969,10043.282046
100133,edge520-v,VC05200050103,CONNECTED,2020-01-28 17:01:05.000,100.82.147.209 A,ACTIVE,STABLE,2023-01-22 06:14:11.000,74.49.174.204,26.162,1.744,8907.117673,5221.530066
100133,edge520-v,VC05200050103,CONNECTED,2020-01-28 17:01:05.000,66.163.28.139 B,ACTIVE,STABLE,2023-01-22 06:14:11.000,74.49.159.204,26.31731550802139,2.927229946524064,135251.957016,27717.833486
100133,edge520-v,VC05200050103,CONNECTED,2020-01-28 17:01:05.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:14:11.000,207.229.38.108,62.289,33.586,32.471388,99.954904
100385,edge520-v,VC05400009917,CONNECTED,2020-01-30 16:48:52.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:11:38.000,74.49.143.204,26.309048068874805,11.012326916178406,161847.338701,33441.608813
100385,edge520-v,VC05400009917,CONNECTED,2020-01-30 16:48:52.000,207.219.150.146,BACKUP,STANDBY,2023-01-22 06:11:38.000,207.219.150.148,45.845,43.19,59.428605,159.661111
100385,edge520-v,VC05400009917,CONNECTED,2020-01-30 16:48:52.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:11:38.000,74.49.159.204,26.33697931364343,7.905019851710118,128332.336847,23002.398992
100385,edge520-v,VC05400009917,CONNECTED,2020-01-30 16:48:52.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:11:38.000,74.49.159.204,26.12825735469983,10.713675077732601,214619.002838,30756.253163
101124,edge520-v,VC05400009779,CONNECTED,2020-11-13 16:34:08.000,207.219.150.149,ACTIVE,STANDBY,2023-01-22 06:11:59.000,207.219.150.148,66.719,19.12,46.972552,160.098394
101124,edge520-v,VC05400009779,CONNECTED,2020-11-13 16:34:08.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:11:59.000,74.49.159.204,26.13964027149321,1.2762373184091451,386955.55697,53925.14396
101124,edge520-v,VC05400009779,CONNECTED,2020-11-13 16:34:08.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:11:59.000,74.49.143.204,19.734957728030484,1.3011946892117172,100978.359594,37519.367338
101124,edge520-v,VC05400009779,CONNECTED,2020-11-13 16:34:08.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:11:59.000,74.49.143.204,19.625,1.2467626815908548,11072.525182,22452.627406
101475,edge520-v,VC05200051760,CONNECTED,2020-01-28 15:57:54.000,66.163.28.139 B,ACTIVE,STABLE,2023-01-22 06:15:23.000,100.82.147.194,26.126628431606587,10.99608917273487,32264.975269,13757.550019
101475,edge520-v,VC05200051760,CONNECTED,2020-01-28 15:57:54.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:23.000,74.49.159.204,26.13168130818811,7.895572929100023,254978.516413,38842.665328
101475,edge520-v,VC05200051760,CONNECTED,2020-01-28 15:57:54.000,207.219.150.151,BACKUP,STANDBY,2023-01-22 06:15:23.000,207.219.150.148,62.678,20.636,58.256525,159.828606
101475,edge520-v,VC05200051760,CONNECTED,2020-01-28 15:57:54.000,66.163.28.139 A,ACTIVE,STABLE,2023-01-22 06:15:23.000,74.49.143.204,26.339413533834588,10.935324263038549,334363.757312,33737.592005
103018,edge520-v,VC05400009853,CONNECTED,2020-01-31 20:44:17.000,GoCo LTE Failover,ACTIVE,STABLE,2023-01-22 06:15:31.000,207.229.38.105,20.842023727196853,10.774514248241326,14540.453939,8779.493143
103018,edge520-v,VC05400009853,CONNECTED,2020-01-31 20:44:17.000,GoCo VDSL - 905-454-4457,ACTIVE,STABLE,2023-01-22 06:15:31.000,74.49.159.204,7.313448481238833,0.9435515187611674,50170.25515,21147.918227
104188,edge520-v,VC05200047640,CONNECTED,2020-01-30 19:13:08.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:11:18.000,74.49.159.204,26.350894686567166,8.039635820895523,203523.911236,38332.903659
104188,edge520-v,VC05200047640,CONNECTED,2020-01-30 19:13:08.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:11:18.000,74.49.159.204,16.641,6.195,8620.615793,4939.406386
104188,edge520-v,VC05200047640,CONNECTED,2020-01-30 19:13:08.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:11:18.000,207.219.150.150,61.501,21.77,53.640191,79.658688
104188,edge520-v,VC05200047640,CONNECTED,2020-01-30 19:13:08.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:11:18.000,74.49.159.204,26.124,2.927,124241.249245,15750.958945
100541,edge520-v,VC05400009681,CONNECTED,2020-01-30 15:43:06.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:24.000,74.49.143.204,52.386671154533545,11.00436732991779,169236.141911,25456.820574
100541,edge520-v,VC05400009681,CONNECTED,2020-01-30 15:43:06.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:24.000,74.49.159.204,52.666608436606296,11.01728813155386,240409.67875,43927.209552
100541,edge520-v,VC05400009681,CONNECTED,2020-01-30 15:43:06.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:15:24.000,207.219.150.151,64.921,19.938,87.298026,239.361714
101769,edge520-v,VC05200052095,CONNECTED,2020-01-31 20:49:52.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:45.000,207.219.150.144,64.34380060907198,16.584807661484213,88.128332,239.328625
101769,edge520-v,VC05200052095,CONNECTED,2020-01-31 20:49:52.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:45.000,74.49.143.204,48.58830931647382,11.003577358940714,351496.527735,66048.007587
101769,edge520-v,VC05200052095,CONNECTED,2020-01-31 20:49:52.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:45.000,74.49.159.204,50.27840853584814,11.00390920082215,466117.561371,63011.475794
102821,edge520-v,VC05200051583,CONNECTED,2020-01-28 21:43:17.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:22.000,207.219.150.148,65.706,13.861,53.605737,239.714562
102821,edge520-v,VC05200051583,CONNECTED,2020-01-28 21:43:17.000,74.49.167.204,ACTIVE,STABLE,2023-01-22 06:15:22.000,74.49.167.204,62.102221732396046,11.95255415226975,480980.822365,49261.53712
102821,edge520-v,VC05200051583,CONNECTED,2020-01-28 21:43:17.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:22.000,74.49.167.204,54.24176244936859,11.969,118539.448907,27250.948867
103370,edge520-v,VC05400009426,CONNECTED,2020-01-28 22:45:10.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:57.000,74.49.143.204,36.73964703778758,3.9263487900822507,62978.188595,16436.433102
103370,edge520-v,VC05400009426,CONNECTED,2020-01-28 22:45:10.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:14:57.000,74.49.143.204,47.7553646441769,7.899,430984.717398,54634.670007
103370,edge520-v,VC05400009426,CONNECTED,2020-01-28 22:45:10.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:14:57.000,207.219.150.144,45.304,39.843,261.725691,160.301537
104769,edge520-v,VC05400010084,CONNECTED,2020-01-29 15:42:52.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:13:00.000,74.49.159.204,48.594119007870255,10.99511900787026,155721.441811,33443.382902
104769,edge520-v,VC05400010084,CONNECTED,2020-01-29 15:42:52.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:13:00.000,74.49.143.204,48.85587431433342,3.92511900787026,187544.910045,28974.872109
104769,edge520-v,VC05400010084,CONNECTED,2020-01-29 15:42:52.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:13:00.000,207.219.150.144,44.303,45.569,41.787435,79.697225
105338,edge520-v,VC05200052230,CONNECTED,2020-01-31 19:30:47.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:11:53.000,74.49.167.204,51.053308462455306,8.735523957091777,165442.068635,28075.024394
105338,edge520-v,VC05200052230,CONNECTED,2020-01-31 19:30:47.000,74.49.167.204,ACTIVE,STABLE,2023-01-22 06:11:53.000,74.49.167.204,50.75365351609059,9.004889392133492,158446.258565,23086.043094
105338,edge520-v,VC05200052230,CONNECTED,2020-01-31 19:30:47.000,207.219.150.151,BACKUP,STANDBY,2023-01-22 06:11:53.000,207.219.150.149,75.611,26.619,70.3802,319.297558
106376,edge520-v,VC05400009497,CONNECTED,2020-01-31 16:20:12.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:42.000,74.49.159.204,52.388,11.00424433579776,226260.801022,70527.166625
106376,edge520-v,VC05400009497,CONNECTED,2020-01-31 16:20:12.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:15:42.000,207.219.150.146,29.227472967561074,14.387136563876652,56.784281,162.133059
106376,edge520-v,VC05400009497,CONNECTED,2020-01-31 16:20:12.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:42.000,74.49.159.204,52.388977703588886,11.003867413854776,240410.42001,44278.524935
108092,edge520-v,VC05400009823,CONNECTED,2020-01-29 20:19:05.000,100.66.68.129,ACTIVE,STABLE,2023-01-22 06:15:16.000,100.66.68.129,62.72651768488746,11.967378706680957,72547.710502,14076.090803
108092,edge520-v,VC05400009823,CONNECTED,2020-01-29 20:19:05.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:15:16.000,207.219.150.145,36.461,28.31,43.611282,79.559265
108092,edge520-v,VC05400009823,CONNECTED,2020-01-29 20:19:05.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:16.000,74.49.190.204,69.52206680957484,11.992261791329206,296039.605506,30399.709903
107516,edge520-v,VC05400009673,CONNECTED,2020-01-31 21:32:45.000,96.50.36.232,ACTIVE,STABLE,2023-01-22 06:12:12.000,96.50.36.232,88.4803985222262,16.82088439995233,36066.232585,15774.457809
107516,edge520-v,VC05400009673,CONNECTED,2020-01-31 21:32:45.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:12:12.000,207.219.150.148,15.31,2.998,2.094821,158.626159
101685,edge520-v,VC05200050344,CONNECTED,2020-01-28 15:29:23.000,207.219.150.149,ACTIVE,STABLE,2023-01-22 06:15:05.000,207.219.150.146,21.848376933221438,1.866791297051067,19512.498235,8576.294445
101685,edge520-v,VC05200050344,CONNECTED,2020-01-28 15:29:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:05.000,74.49.159.204,5.306639361957304,0.7123401295274646,166037.680481,25116.589152
101685,edge520-v,VC05200050344,CONNECTED,2020-01-28 15:29:23.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:05.000,74.49.159.204,5.151677380666827,0.705,183901.971306,26501.224727
101685,edge520-v,VC05200050344,CONNECTED,2020-01-28 15:29:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:05.000,74.49.143.204,5.305768889421924,0.713,131804.598047,22885.084152
102176,edge520-v,VC05200050111,CONNECTED,2020-01-31 15:40:36.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:12:53.000,207.229.38.104,48.857,44.146,54.027248,159.305163
102176,edge520-v,VC05200050111,CONNECTED,2020-01-31 15:40:36.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:12:53.000,74.49.143.204,52.38368131999047,7.8953314272099115,52563.097211,15088.986869
102176,edge520-v,VC05200050111,CONNECTED,2020-01-31 15:40:36.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:12:53.000,74.49.143.204,48.74143989038485,3.9260426596758817,45941.375291,7560.016976
101387,edge520-v,VC05200049961,CONNECTED,2020-01-31 16:37:08.000,99.253.192.58,ACTIVE,STABLE,2023-01-22 06:12:32.000,99.253.192.58,154.8858745074627,20.770007402985073,283888.246208,41298.292385
101387,edge520-v,VC05200049961,CONNECTED,2020-01-31 16:37:08.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:12:32.000,207.219.150.151,16.714950265084575,15.897887402171168,263.49428,2355.660613
100008,edge520-v,VC05200051609,CONNECTED,2020-01-29 17:33:46.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:48.000,74.49.159.204,1.36,0.363,39332.198518,13625.949342
100008,edge520-v,VC05200051609,CONNECTED,2020-01-29 17:33:46.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:48.000,74.49.143.204,3.718842857142857,0.692,91037.39352,29712.395937
100008,edge520-v,VC05200051609,CONNECTED,2020-01-29 17:33:46.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:14:48.000,74.49.143.204,5.125394957983193,0.692,98454.263854,10146.772681
100008,edge520-v,VC05200051609,CONNECTED,2020-01-29 17:33:46.000,207.219.150.146,ACTIVE,STABLE,2023-01-22 06:14:48.000,207.219.150.145,50.34234126126126,30.07436604136604,4727.026202,5994.864436
101004,edge520-v,VC05400009892,CONNECTED,2020-01-30 16:27:25.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:14:33.000,207.219.150.150,8.592701645451722,8.32866128531512,34.906067,98.202466
101004,edge520-v,VC05400009892,CONNECTED,2020-01-30 16:27:25.000,99.253.147.54,ACTIVE,STABLE,2023-01-22 06:14:33.000,99.253.147.54,154.98342857142856,20.70172857142857,21510.432909,13255.764802
103104,edge520-v,VC05400009730,CONNECTED,2020-01-30 16:38:15.000,Third Party Service - Videotron - 100/15M,ACTIVE,STABLE,2023-01-22 06:15:23.000,23.233.172.6,117.353,17.633,83844.23628,17335.968171
103104,edge520-v,VC05400009730,CONNECTED,2020-01-30 16:38:15.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:15:23.000,207.219.150.147,49.82117835671343,11.89886,363.932482,648.710816
103242,edge520-v,VC05400010003,CONNECTED,2020-01-31 20:46:32.000,70.80.239.154,ACTIVE,STABLE,2023-01-22 06:14:51.000,70.80.239.154,117.64109219773675,17.58506515783204,353035.886016,79184.944014
103242,edge520-v,VC05400010003,CONNECTED,2020-01-31 20:46:32.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:14:51.000,207.219.150.150,67.638,32.641,29.639785,99.555588
103592,edge520-v,VC05200051778,CONNECTED,2020-01-29 20:31:11.000,192.226.212.169,ACTIVE,STABLE,2023-01-22 06:13:21.000,192.226.212.169,116.79206617289947,17.576457746478873,461298.446955,40056.149801
103592,edge520-v,VC05200051778,CONNECTED,2020-01-29 20:31:11.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:13:21.000,207.219.150.150,62.432449456089145,17.93075185774947,139.473099,188.063524
102103,edge520-v,VC05400009909,CONNECTED,2020-01-30 19:50:02.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:17.000,74.49.167.204,3.9274871856287423,0.9,109947.159171,37064.576304
102103,edge520-v,VC05400009909,CONNECTED,2020-01-30 19:50:02.000,74.198.149.61,ACTIVE,STABLE,2023-01-22 06:15:17.000,74.198.149.121,6.21177670019157,1.391724377394636,8079.54881,7316.190237
102103,edge520-v,VC05400009909,CONNECTED,2020-01-30 19:50:02.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:17.000,74.49.167.204,3.8854691431995207,0.452,120663.155163,8497.288567
102103,edge520-v,VC05400009909,CONNECTED,2020-01-30 19:50:02.000,74.49.167.204,ACTIVE,STABLE,2023-01-22 06:15:17.000,74.49.167.204,3.632222155688623,0.8599324550898203,119201.356361,40763.873041
102274,edge520-v,VC05200051711,CONNECTED,2020-01-31 16:51:33.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:34.000,74.49.159.204,5.804639061927446,4.458441187248076,27473.232239,15151.232933
102274,edge520-v,VC05200051711,CONNECTED,2020-01-31 16:51:33.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:34.000,74.49.159.204,5.453464444177959,0.7129090909090909,67240.044242,12367.578431
102274,edge520-v,VC05200051711,CONNECTED,2020-01-31 16:51:33.000,100.82.149.2,ACTIVE,STABLE,2023-01-22 06:15:34.000,74.49.159.204,3.169207458927929,0.705,75004.674458,17416.484013
102274,edge520-v,VC05200051711,CONNECTED,2020-01-31 16:51:33.000,207.219.150.151,ACTIVE,STABLE,2023-01-22 06:15:34.000,207.219.150.145,40.40146883852691,17.098441024980687,13507.609213,4869.175348
102709,edge520-v,VC05200050077,CONNECTED,2020-01-29 20:49:28.000,216.21.135.198 403-230-2737,ACTIVE,STABLE,2022-12-23 18:52:24.000,74.49.167.204,15.510177287973168,0.905,99926.849363,12249.967387
102709,edge520-v,VC05200050077,CONNECTED,2020-01-29 20:49:28.000,207.229.38.111,ACTIVE,UNSTABLE,2023-01-22 06:12:26.000,207.229.38.108,47.70795970739896,12.955188391893511,6713.239056,9329.790599
102709,edge520-v,VC05200050077,CONNECTED,2020-01-29 20:49:28.000,74.49.167.204 403-250-1094,ACTIVE,STABLE,2023-01-22 06:12:26.000,74.49.167.204,15.66935385721131,0.9900650455198851,207297.785021,30976.368345
102709,edge520-v,VC05200050077,CONNECTED,2020-01-29 20:49:28.000,216.21.135.198 403-717-9179,ACTIVE,STABLE,2023-01-22 06:12:26.000,74.49.167.204,15.51,0.906,45767.703004,8124.236895
103657,edge520-v,VC05200051940,CONNECTED,2020-01-29 15:49:57.000,66.163.28.139 A,ACTIVE,STABLE,2023-01-22 06:14:56.000,100.82.148.233,14.131971942446043,0.9331705035971223,146710.352522,23161.53507
103657,edge520-v,VC05200051940,CONNECTED,2020-01-29 15:49:57.000,207.229.38.107,ACTIVE,STABLE,2023-01-22 06:14:56.000,207.219.150.144,41.70217107942974,11.26371175272553,10634.417122,5377.919506
103657,edge520-v,VC05200051940,CONNECTED,2020-01-29 15:49:57.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:14:56.000,74.49.143.204,13.958466110531804,0.930791449426486,70534.958668,13014.660887
103657,edge520-v,VC05200051940,CONNECTED,2020-01-29 15:49:57.000,66.163.28.139 B,ACTIVE,STABLE,2023-01-22 06:14:56.000,100.82.148.97,14.07506860409719,0.6936941400666984,3965.522744,1947.733924
105593,edge520-v,VC05200051614,CONNECTED,2020-02-03 16:02:19.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:12:15.000,74.49.143.204,0.4448793825535479,0.41673902117984923,12716.370881,14749.258533
105593,edge520-v,VC05200051614,CONNECTED,2020-02-03 16:02:19.000,207.219.150.144,ACTIVE,STABLE,2023-01-22 06:12:15.000,207.219.150.151,14.877,3.06,21818.013286,9521.669138
