"Edge","State","Street Address","City","Province","Postal Code","Longitude","Latitude"
"101627","CONNECTED","1805 Scugog St Pioneer Gas Facility","Port Perry","ON","L9L 1J4","-78.944206","44.105083"
"109446","CONNECTED","6110 - 49 Ave","Lloydminster","SK","S0M1R0","-110.003578","53.29855"
"100664","CONNECTED","55 Northfield Dr E
Unit #1 South Hill Shoppers Mall","Waterloo","ON","N2K 3T6","-80.528496","43.503429"
"104938","CONNECTED","900 Market St SE
Esso","Airdrie","AB","T4A 0K9","-113.994362","51.270218"
"101319","CONNECTED","4 Park Dr","Richibucto","NB","E4W 4G5","-64.868134","46.668552"
"102065","CONNECTED","2980 Fredericton Rd","Salisbury","NB","E4J 2G1","-65.061562","46.049355"
"102667","CONNECTED","2320 boul du Faubourg","Boisbriand","QC","J7H 1S3","-73.846344","45.624176"
"104142","CONNECTED","395 Rue des Érables
Suite 100","Salaberry-de-Valleyfield","QC","J6T6J5","-74.107132","45.243443"
"103063","CONNECTED","1400 rue eDouard-Dufour","Plessisville","QC","G6L 5S2","-71.771317","46.212543"
"102454","CONNECTED","1070 Boulevard Guillaume-Couture","St-Romuald","QC","G6W 5M6","-71.268326","46.732098"
"103603","CONNECTED","1073 Roland Godard","Bellefeuille","QC","J7Y 4C3","-74.028175","45.794437"
"101510","CONNECTED","165 Irving Blvd","Bouctouche","NB","E4S 3K3","-64.731529","46.466175"
"101455","CONNECTED","561 rue Principale RR1","Ste-Helene-De-Bagot","QC","J0H 1M0","-72.738937","45.733616"
"102600","CONNECTED","355 Montee Sanche","Boisbriand","QC","J7G 2E7","-73.824173","45.627102"
"102264","CONNECTED","5 Route 172  Upper Letang","St. George","NB","E5C 3S9","-66.784912","45.12896"
"101916","CONNECTED","805 boul. Mgr-Langlois","Grande-ile","QC","J6S 4V3","-74.143112","45.26767"
"102553","CONNECTED","2124 boul. Mgr Langlois","Salaberry-de-Valleyfield","QC","J6S 5R1","-74.118202","45.271786"
"107540","NEVER_ACTIVATED","777 Aviation Ave.
pre-secuirity - unit #B127","Dieppe","NB","E1A 7Z5","-64.688484","46.116165"
"100203","CONNECTED","6765 rue Hochelaga","Montreal","QC","H1N 1Y2","-73.531639","45.58057"
"102820","CONNECTED","829 Lakeshore Blvd. East","Toronto","ON","M4M 1B2","-79.337585","43.654438"
"101897","CONNECTED","5778 rue Notre-Dame Est","Montreal","QC","H1N 2C6","-73.522942","45.565231"
"103129","CONNECTED","262 boul St-Jean-Baptiste","Chateauguay","QC","J6K 3C2","-73.724289","45.372715"
"106857","CONNECTED","478 Chemin Knowlton","Knowlton","QC","J0E 1V0","-72.5299","45.214561"
"103499","CONNECTED","3760 BD des Sources","Dollard-Des-Ormeaux","QC","H9B1Z9","-73.802002","45.488998"
"105556","CONNECTED","88 Queen's Quay West
Unit FC 10","Toronto","ON","M5J0B9","-79.378723","43.641083"
"106445","CONNECTED","1270 Trim Road
petroleum convience store","Orleans","ON","K4A 3P7","-75.480011","45.49115"
"106478","CONNECTED","2 Bruyeres Mews","Toronto","ON","M5V 0G7","-79.400314","43.63744"
"102802","NEVER_ACTIVATED","116 Barrie Street
Queen's University -Bioscience","Kingston","ON","K7L 3N6","-76.490997","44.226391"
"104962","CONNECTED","1325 Douglas Rue","St Jean Sur Richelieu","QC","J3A 0A2","-73.284714","45.342274"
"108363","CONNECTED","361 Allard Blvd. SW","Edmonton","AB","T6W 1A8","-113.525154","53.397324"
"108365","CONNECTED","14111 28 Avenue SW","Edmonton","AB","T6W 3Y9","-113.56813","53.410061"
"100391","CONNECTED","4658 Lakelse Ave","Terrace","BC","V8G 1R2","-128.591553","54.517059"
"100516","CONNECTED","382 Front St","Quesnel","BC","V2J 2K3","-122.498062","52.978523"
"101303","CONNECTED","1078 Gibsons Way  PO Box 570","Gibsons","BC","V0N 1V0","-123.5299","49.406605"
"101381","CONNECTED","4603 Keith Ave","Terrace","BC","V8G 1K2","-128.587128","54.512718"
"101969","CONNECTED","11608 8 St","Dawson Creek","BC","V1G 4R7","-120.223419","55.743816"
"102974","CONNECTED","2271 Harvey Ave.  Orchard Park Mall","Kelowna","BC","V1Y 6H2","-119.440033","49.880241"
"103581","CONNECTED","1304 Alaska Avenue","Dawson Creek","BC","V1G 1Z3","-120.244293","55.763699"
"100219","CONNECTED","2090C Harvey Ave","Kelowna","BC","V1Y 8P8","-119.443909","49.882435"
"103555","CONNECTED","102, 5401-43 Street","Bonnyville","AB","T9N 0H3","-110.722321","54.271179"
"107357","CONNECTED","6602 50th Ave","Bonnyville","AB","T9N 2M6","-110.77697","54.267231"
"107438","CONNECTED","30 Bond St
6th Floor","Toronto","ON","M5B 1X1","-79.378319","43.653767"
"102093","CONNECTED","605 boul. Rene-Levesque Ouest","Montreal","QC","H3B 1P4","-73.566788","45.502956"
"104662","CONNECTED","601 Main Street East","Dundalk","ON","N0C 1B0","-80.380913","44.178497"
"100271","CONNECTED","639 10th St","Hanover","ON","N4N 1S1","-81.015503","44.153992"
"100503","CONNECTED","3850 Dougall Ave Unit #20
Business Plaza","Windsor","ON","N9G 1X2","-83.003105","42.256195"
"100752","OFFLINE","3850 Sheppard Ave E Unit #60 Agincourt Mall","Scarborough","ON","M1T 3L4","-79.290405","43.782841"
"100762","CONNECTED","183G boul. Hymus","Pointe-Claire","QC","H9R 1E9","-73.817383","45.461514"
"100927","CONNECTED","1 Richmond St W","Toronto","ON","M5H 3W4","-79.379089","43.651657"
"101235","CONNECTED","30 Rice Rd","Welland","ON","L3C 5Y6","-79.270027","43.004177"
"101552","CONNECTED","4037 Bath Rd","Kingston","ON","K7M 4Y5","-76.607933","44.242298"
"101924","CONNECTED","4454 Innes Rd","Orleans","ON","K4A 4C5","-75.485985","45.460884"
"102002","CONNECTED","293 Bay St Station Mall","Sault Ste. Marie","ON","P6A 1X3","-84.335747","46.51162"
"102082","CONNECTED","373 Lyndock St","Corunna","ON","N0N 1G0","-82.453003","42.889999"
"102125","CONNECTED","297 Edwards St","Rockland","ON","K4K 1H6","-75.295464","45.551456"
"102253","CONNECTED","55 York St","Toronto","ON","M5J 1R7","-79.382515","43.646225"
"102309","CONNECTED","989 River Rd RR1","Manotick","ON","K4M 1B2","-75.676453","45.234566"
"102387","CONNECTED","200 Wellington St W
Unit 360 Box 106","Toronto","ON","M5V 3C7","-79.387825","43.645908"
"102459","CONNECTED","14 Mill St","Woodstock","ON","N4S 2V4","-80.765717","43.128273"
"102500","CONNECTED","51 Talbot St","Cayuga","ON","N0A 1E0","-79.849411","42.951382"
"102703","CONNECTED","4211 Keele St","Toronto","ON","M3J 1N9","-79.493408","43.773514"
"102945","CONNECTED","3650 Langstaff Road Building D","Vaughan","ON","L4L 9A8","-79.550255","43.808254"
"103227","CONNECTED","419 Bloor St
East","Toronto","ON","M4W 1H7","-79.404839","43.666431"
"103233","CONNECTED","630 Davenport Rd","Toronto","ON","M5R 1l1","-79.413208","43.676968"
"104172","CONNECTED","2570 rue Alain","Ste-Julienne","QC","J0K 2T0","-73.709724","45.963455"
"104190","CONNECTED","3140 Dufferin St","Toronto","ON","M6A2S7","-79.456779","43.716831"
"104393","CONNECTED","5710 Grande Allee","Saint-Hubert","QC","J3Y 1B2","-73.440323","45.473129"
"104423","CONNECTED","1350 Sunnybrooke","Dollard-des-Ormeaux","QC","H9B 2W5","-73.776947","45.490688"
"104736","CONNECTED","3164 1 Av","Rawdon","QC","J0K1S0","-73.701515","46.035568"
"104748","CONNECTED","19391 Opeongo Line","Barry`s Bay","ON","K0J 1B0","-77.670433","45.488476"
"105837","CONNECTED","2619 Yonge St","Toronto","ON","M4P2J4","-79.399796","43.714882"
"106011","CONNECTED","150 John Street","Toronto","ON","M5V 3C3","-79.391212","43.649227"
"106076","CONNECTED","142 wellington main st","Wellington","ON","k0k 3l0","-77.338631","43.952145"
"106364","CONNECTED","170 Bd Industriel #100","Napierville","QC","J0J 1L0","-73.416451","45.189888"
"107522","CONNECTED","638 Route 219","Hemmingford","QC","J0L 1H0","-73.584534","45.056435"
"105570A","CONNECTED","249 Queens Quay West
Units 104 and 105","Toronto","ON","M5J 2N5","-79.385887","43.638607"
"102873","CONNECTED","4515 Hwy 7","Woodbridge","ON","L4L 1S6","-79.573685","43.783802"
"107568","CONNECTED","2128 McClocklin Road","Saskatoon","SK","S7R 0M8","-106.704407","52.152493"
"107644","CONNECTED","3028 MEADOWS PARKWAY
Unit# 10","Saskatoon","SK","S7V 0R6","-106.532097","52.091908"
"105868","CONNECTED","3203 Preston Avenue South","Saskatoon","SK","S7T 1C9","-106.622108","52.085335"
"102806","CONNECTED","1700 Elphinstone Park","Regina","SK","S4P 2Z6","-104.637352","50.452488"
"102869","CONNECTED","3737 Wascana Parkway Rm 148 University of Regina College West Building","Regina","SK","S4S 1A2","-104.589378","50.415833"
"102943","CONNECTED","229 Marquis Dr","Saskatoon","SK","S7R 1B6","-106.684654","52.193821"
"103334","NEVER_ACTIVATED","5201 Regina Ave
Regina Int Airport","Regina","SK","S4W 1B3","-104.655594","50.433437"
"103677","CONNECTED","1812 McOrmond Dr ,University Heights Square","Saskatoon","SK","S7S 0A6","-106.568428","52.146671"
"104366","NEVER_ACTIVATED","3737 Wascana Parkway
Student building, cafe","Regina","SK","S4S 0A2","-104.587845","50.415833"
"104470","CONNECTED","97 Campus Drive","Saskatoon","SK","S7N 4L3","-106.635544","52.130863"
"104602","CONNECTED","230 Betts Avenue","Saskatoon","SK","S7M 1L2","-106.758209","52.125523"
"106900","CONNECTED","526 Main St
in back area of Balfour Drugs","Kipling","SK","S0G2S0","-102.631683","50.102367"
"100725","CONNECTED","2 Herbert Rd
Gateway Village Shopping Ctre  800","St. Albert","AB","T8N 5T8","-113.606842","53.622314"
"102585","CONNECTED","700 St. Albert Rd  Unit 400","St. Albert","AB","T8N 7A5","-113.629501","53.651676"
"103222","CONNECTED","862 Parson Rd SW","Edmonton","AB","T6X 0B4","-113.480629","53.425972"
"105791","CONNECTED","2010 London Lane
Unit 1","Whistler","BC","V0N1B2","-122.989723","50.096649"
"106472","CONNECTED","975 St Albert Tr
#205","St. Albert","AB","T8T 1R8","-113.637497","53.669502"
"108373","CONNECTED","2502 Dawes Avenue","Saskatoon","SK","S7M 5Y5","-106.709373","52.114754"
"107327","CONNECTED","405 Ledingham St","Saskatoon","SK","S7V 0A7","-106.570953","52.091301"
"100355","CONNECTED","31 rue Principale Nord","Amos","QC","J9T 2K7","-78.116486","48.572689"
"105886","OFFLINE","311, 6E Rue Ouest","Amos","QC","J9T 2V6","-78.131844","48.568336"
"101492","CONNECTED","2875 Rue Laport","Rockland","ON","K4K 1R3","-75.302361","45.539619"
"102000","CONNECTED","323 Richmond St E","Toronto","ON","M5A 4R3","-79.368645","43.653156"
"102876","CONNECTED","2245 Yonge Street","Toronto","ON","M4S 2B1","-79.397827","43.706375"
"103021","CONNECTED","340 Front Street West","Toronto","ON","M5V 3W7","-79.361008","43.651913"
"105555","CONNECTED","663 Yonge St
south store","Toronto","ON","M4Y 1Z9","-79.385857","43.668346"
"105569","CONNECTED","171 East Liberty St","Toronto","ON","M6K 3P6","-79.418159","43.638123"
"102022","CONNECTED","2 Pembina Rd","Sherwood Park","AB","T8H 2G9","-113.319084","53.566227"
"101877","CONNECTED","8115 av. Papineau","Montreal","QC","H2E 2H7","-73.619057","45.553596"
"103477","CONNECTED","335 Parliament St","Toronto","ON","M5A 2Z3","-79.365913","43.659924"
"103167","CONNECTED","263 Bank St","Ottawa","ON","K2P 1X5","-75.696526","45.416004"
"103257","CONNECTED","50 Bloor Street W
Unit C23A, Holt Renfrew Centre","Toronto","ON","M4W1A1","-79.388527","43.670143"
"100121","CONNECTED","1510 Pembina Hwy","Winnipeg","MB","R3T 2E3","-97.149666","49.834709"
"100333","CONNECTED","1877 Portage Ave","Winnipeg","MB","R3J 0H3","-97.219124","49.879013"
"100367","CONNECTED","70 McLeod Ave PO Box 117
Westland Market","Spruce Grove","AB","T7X 3C7","-113.918037","53.541798"
"100379","CONNECTED","100 Whitmore Rd
UNIT #5","Woodbridge","ON","L4L 7K4","-79.55661","43.787075"
"100552","CONNECTED","43 Causley St
Hwy 12","Blind River","ON","P0R 1B0","-82.953499","46.184998"
"100654","CONNECTED","340 - 222 Baseline Rd","Sherwood Park","AB","T8H 1S8","-113.318207","53.541679"
"100706","CONNECTED","94 Main St Unit #86","Dundas","ON","L9H 2R1","-79.951729","43.262592"
"100707","CONNECTED","2075 Montreal Rd","Ottawa","ON","K1J 6M6","-75.593925","45.448017"
"100821","CONNECTED","1225 St. Mary s Rd
St. Vital Centre  Unit FC 10","Winnipeg","MB","R2M 5E5","-97.110466","49.828869"
"101074","CONNECTED","1025 King Edward St","Winnipeg","MB","R3H 0R1","-97.205688","49.908501"
"101544","CONNECTED","137 Main Blvd","Sherwood Park","AB","T8A 3P3","-113.296303","53.534431"
"101821","CONNECTED","911 Watters Rd","Orleans","ON","K4A 3K5","-75.475739","45.483971"
"101867","CONNECTED","261 Hwy 108 N","Elliot Lake","ON","P5A 2T1","-82.643738","46.38496"
"101884","CONNECTED","7501 Weston Rd Colossus Centre","Vaughan","ON","L4L 9K6","-79.544121","43.786701"
"101904","CONNECTED","255 Maryland St","Winnipeg","MB","R3G 3P9","-97.160316","49.886696"
"101956","CONNECTED","1590 Notre Dame Ave","Winnipeg","MB","R3H 1H6","-97.193184","49.913845"
"101966","OFFLINE","100 - 664 Wye Rd","Sherwood Park","AB","T8A 6G3","-113.273521","53.512779"
"102018","CONNECTED","187 Bank St","Ottawa","ON","K2P 1W7","-75.698257","45.417835"
"102085","CONNECTED","1801 Eglinton Ave W","Toronto","ON","M6E 2H8","-79.449051","43.695675"
"102094","CONNECTED","1521 Yonge St","Toronto","ON","M4T 1Z2","-79.394379","43.689625"
"102207","CONNECTED","25 Woodstream Blvd","Woodbridge","ON","L4L 7Y8","-79.604095","43.776024"
"102238","CONNECTED","9200 Weston Rd","Vaughan","ON","L4L 1A6","-79.556717","43.827808"
"102279","CONNECTED","980 St James St","Winnipeg","MB","R3H 0K3","-97.201294","49.892651"
"102314","CONNECTED","381 Mount Pleasant Rd On the Run Convenience Store","Toronto","ON","M4S 2L5","-79.382904","43.653328"
"102339","CONNECTED","3296 Portage Ave","Winnipeg","MB","R3K 0Z1","-97.294662","49.881592"
"102340","CONNECTED","150 Dupont St On The Run Convenience Store","Toronto","ON","M5R 2E6","-79.403244","43.675949"
"102368","CONNECTED","581 Parliament St On The Run Convenience Store","Toronto","ON","M4X 1P7","-79.382957","43.653419"
"102385","CONNECTED","952 King St W","Toronto","ON","M6K 1E4","-79.412537","43.642239"
"102421","CONNECTED","8100 boul. Pie IX","Montreal","QC","H1Z 4P1","-73.603065","45.571621"
"102501","CONNECTED","3321 Dufferin St","Toronto","ON","M6A 2T8","-79.456268","43.722855"
"102529","CONNECTED","1110 Bathurst St","Toronto","ON","M5R 3H2","-79.414719","43.673416"
"102551","CONNECTED","400 Montee des Pionniers","Lachenaie","QC","J6V 1N9","-73.511429","45.713493"
"102569","NEVER_ACTIVATED","801 Aviation Parkway","Ottawa","ON","K1K 4R3","-75.634003","45.436001"
"102657","CONNECTED","477 Dundas St W","Toronto","ON","M5T 1H1","-79.397079","43.652988"
"102683","CONNECTED","3890 Grant Ave.","Winnipeg","MB","R3R 3C2","-97.261604","49.858665"
"102834","CONNECTED","3649 Portage Ave.","Winnipeg","MB","R3K 2G6","-97.312172","49.882534"
"102856","CONNECTED","2405 Pembina Highway","Winnipeg","MB","R3T 2H4","-97.157135","49.804298"
"102971","CONNECTED","1995 Lens Ave
Windsor Regional Hospital","Windsor","ON","N8W 1L9","-82.996384","42.301075"
"103149","CONNECTED","1094 Bloor St W","Toronto","ON","M6H 1M5","-79.434265","43.660194"
"103185","CONNECTED","550 St Clair Ave W","Toronto","ON","M6C1A5","-79.421127","43.682858"
"103247","CONNECTED","1269 College St","Toronto","ON","M6H1C5","-79.439468","43.650894"
"103283","CONNECTED","3965 Portage Ave","Winnipeg","MB","R3K 2H7","-97.329002","49.882999"
"103438","CONNECTED","14810, boul Pierrefonds","Montreal","QC","H9H 4Y6","-73.858139","45.484627"
"103483","CONNECTED","5 Christie Street","Toronto","ON","M6G4A1","-79.418373","43.664124"
"103489","CONNECTED","7018 Islington Avenue
( ESSO Gas Station)","Vaughan","ON","L4L 1V8","-79.575615","43.76453"
"103607","CONNECTED","995 Major Mackenzie Drive West","Vaughan","ON","L6A 0Z4","-79.470253","43.864151"
"103642","CONNECTED","275 Carnegie Drive","St. Albert","AB","T8N 1M9","-113.576782","53.642021"
"103655","CONNECTED","1500 Cranbrook Street North","Cranbrook","BC","V1C 3S8","-115.751183","49.524822"
"103707","CONNECTED","2117 Ness Avenue","Winnipeg","MB","R3J0Z5","-97.244179","49.885784"
"103994","OFFLINE","1797 RTE Du Carrefour","Val-des-Monts","QC","J8N 7M7","-75.617142","45.594154"
"104007","CONNECTED","1480 Queen St West
Unit #1","Toronto","ON","M6K 1M4","-79.437187","43.640488"
"104318","CONNECTED","2005 Avenue Rd","Toronto","ON","M5M4A5","-79.41964","43.735363"
"104655","CONNECTED","101 Palisades Way
Shell","Sherwood Park","AB","T8H 0N3","-113.299866","53.553902"
"104751","CONNECTED","7500 BD Taschereau
Esso","Brossard","QC","J4X 1C2","-73.466057","45.454842"
"104906","CONNECTED","1858 King Edward Street","Winnipeg","MB","R3M 0W6","-97.20726","49.924904"
"104949","CONNECTED","10530 Jane Street","Vaughan","ON","L6A 3Y1","-79.541145","43.868683"
"105321","CONNECTED","642 Wye Rd","Sherwood Park","AB","T8A 6G3","-113.275528","53.512772"
"105365","CONNECTED","120 Fort York Blvd","Toronto","ON","M5V 0C9","-79.406357","43.637287"
"105545","CONNECTED","2 Bloor Street East,
Unit F2 (food court)","Toronto","ON","M4W 3T3","-79.386063","43.671097"
"105551","CONNECTED","77 King Street West
Unit 5cC","Toronto","ON","M5K 2A1","-79.382202","43.648037"
"105559","CONNECTED","555 Yonge Street","Toronto","ON","M4Y3A6","-79.384087","43.664722"
"106851","CONNECTED","1257 Rue Peel","Montreal","QC","H3B 5L4","-73.572449","45.499992"
"107270","CONNECTED","185 Shepherd Avenue E","Toronto","ON","M2N 4Y9","-79.399323","43.763733"
"107333","CONNECTED","4330 Northlands Boulevard","Whistler","BC","V0N 1B4","-122.957588","50.11911"
"107337","CONNECTED","4230 Gateway Drive","Whistler","BC","V0N 1B4","-122.955559","50.11557"
"107531","CONNECTED","874 Bloor St West","Toronto","ON","M6G 1M5","-79.425087","43.662308"
"107532","CONNECTED","55 St. Clair Ave. West","Toronto","ON","M5V2Y7","-79.396652","43.687225"
"107545","CONNECTED","10 Westwinds Dr
Unit 211","Spruce Grove","AB","T7X 0B9","-113.883835","53.566177"
"107654","CONNECTED","333 Eglinton Ave West
Unit 2A","Toronto","ON","m5n 1a1","-79.409149","43.704266"
"108152","CONNECTED","9 Killarney Ave
UNIT #1","Winnipeg","MB","R3T 3B1","-97.156891","49.789948"
"108174","CONNECTED","1977 Kennedy Rd","Scarborough","ON","M1P 2M1","-79.282127","43.770191"
"108431","CONNECTED","563 Sherbourne St.
Units G & H","Toronto","ON","M4X 1W7","-79.375702","43.669842"
"107676","CONNECTED","112 Reserve Street","Glace Bay","NS","B1A4W5","-59.973145","46.192478"
"102514","CONNECTED","494 Island Hwy East
P.O. Box 1349","Parksville","BC","V9P 2H3","-124.296616","49.31741"
"102191","CONNECTED","1875 Cranbrook St N","Cranbrook","BC","V1C 3S9","-115.747681","49.530342"
"103524","CONNECTED","8005 Emerald Drive
Unit 500","Sherwood Park","AB","T8H 0P1","-113.271782","53.565834"
"100444","CONNECTED","90 - 993 Fir St","Sherwood Park","AB","T8A 4N5","-113.315887","53.513958"
"103155","CONNECTED","3134 Clarence Ave S","Saskatoon","SK","S7T 0C9","-106.646996","52.084435"
"103302","CONNECTED","102 - 6631 Island Highway North
(Woodgrove Centre)","Nanaimo","BC","V9T4T7","-124.048607","49.235283"
"103969","CONNECTED","410 - 22nd St SE","Saskatoon","SK","S7K 5T6","-106.659714","52.128407"
"105775","CONNECTED","19705 Fraser Hwy
Unit 130","Langley","BC","V3A 7E9","-122.674194","49.114662"
"106175","CONNECTED","201 1st Ave S.
Unit 73","Saskatoon","SK","S7K 1J9","-106.667625","52.127518"
"106551","CONNECTED","1520 Queen St, E
Agloma University","Sault Ste. Marie","ON","P6A 2G4","-84.28685","46.502224"
"106984","CONNECTED","300 Confederation Dr.
36A","Saskatoon","SK","S7L 4R2","-106.721451","52.132828"
"107616","CONNECTED","375 St Albert Trail","St. Albert","AB","T8N 3K8","-113.622505","53.642719"
"100175","CONNECTED","1126 7e Rue","Val-d`Or","QC","J9P 3R6","-77.788208","48.102154"
"101385","CONNECTED","1690 3e Avenue","Val-d`Or","QC","J9P 1W2","-77.816345","48.09922"
"105299","CONNECTED","661 Cataraqui Woods","Kingston","ON","K7P 2Y3","-76.569916","44.266773"
"100346","CONNECTED","506 Gardiners Rd
#3 Business Plaza","Kingston","ON","K7M 7W9","-76.567291","44.236599"
"103154","CONNECTED","1145 Rang St-edouard","St-Liboire","QC","J0H 1R0","-72.806549","45.687977"
"104465","OFFLINE","1099 RTE Principal","Sainte-Anne-Du-Sault","QC","G0Z 1C0","-72.136093","46.172569"
"101172","CONNECTED","2821 Princess St","Kingston","ON","K7M 3G1","-76.58448","44.259365"
"101807","CONNECTED","1501 Lauzon Dr","Windsor","ON","N8S 3N4","-82.93631","42.32053"
"105276","CONNECTED","868 Rue Principale","Saint-Donat","QC","J0T 2C0","-74.211403","46.310829"
"100034","CONNECTED","141 Garrison Rd","Fort Erie","ON","L2A 1M3","-78.918266","42.90609"
"100060","CONNECTED","429 Main St W
Unit # A2","Port Colborne","ON","L3K 3W2","-79.258774","42.898895"
"100064","CONNECTED","275 Tecumseh Rd W","Windsor","ON","N8X 1G2","-83.028412","42.29578"
"100073","CONNECTED","3090 Tecumseh Rd E","Windsor","ON","N8W 1G7","-82.985588","42.304043"
"100243","CONNECTED","2260 Princess St","Kingston","ON","K7M 3G4","-76.544167","44.25877"
"100468","CONNECTED","90 Lincoln Ave","Welland","ON","L3C 7C3","-79.258003","42.985001"
"100535","CONNECTED","335 Main St
UNIT 153","Kingsville","ON","N9Y 1A7","-82.721367","42.037556"
"100623","CONNECTED","3998 Walker Rd","Windsor","ON","N8W 3T3","-82.969414","42.263382"
"101022","CONNECTED","713 King St E","Gananoque","ON","K7G 1H4","-76.148941","44.337841"
"101071","CONNECTED","383 Stewart St","Renfrew","ON","K7V 1Y3","-76.697029","45.478725"
"101096","CONNECTED","287 W Side Rd","Port Colborne","ON","L3K 5L2","-79.266914","42.904926"
"101290","CONNECTED","4160 Petrolia St","Petrolia","ON","N0N 1R0","-82.148842","42.882133"
"101493","CONNECTED","2435 Princess St","Kingston","ON","K7M 3G1","-76.556938","44.25819"
"101535","CONNECTED","660 Arlington Park Place","Kingston","ON","K7M 9A5","-76.570045","44.249485"
"101700","CONNECTED","197 Main St E","Port Colborne","ON","L3K 1S5","-79.235001","42.900581"
"101745","CONNECTED","3579 Tecumseh Rd E","Windsor","ON","N8W 1H5","-82.980759","42.30468"
"101817","CONNECTED","852 Niagara St N","Welland","ON","L3C 1M3","-79.249641","43.018623"
"101833","CONNECTED","1891 Front Rd","Lasalle","ON","N9J 2B8","-83.102692","42.230091"
"101967","CONNECTED","945 Gardiners Rd Catarqui Town Centre
Unit 3","Kingston","ON","K7M 7H4","-76.571884","44.256306"
"101994","CONNECTED","1396 Bath Rd","Kingston","ON","K7M 4X6","-76.550713","44.238247"
"102145","CONNECTED","780 OBrien Rd","Renfrew","ON","K7V 3Z4","-76.658684","45.475925"
"102204","CONNECTED","1167 Garrison Rd","Fort Erie","ON","L2A 1N8","-78.959007","42.904423"
"102640","CONNECTED","445 ch. de la Grande Ligne","Rigaud","QC","J0P 1P0","-74.286674","45.479198"
"102829","CONNECTED","81 Dundas Street E","Napanee","ON","K7R 1J1","-76.947998","44.249001"
"103094","CONNECTED","690 boul. Marcotte","Roberval","QC","G8H 1Z6","-72.224228","48.512779"
"104767","CONNECTED","3472 Walker Road","Windsor","ON","N8W 3S3","-82.976372","42.274712"
"105835","CONNECTED","9950 Tecumseh Rd E","Windsor","ON","N8R 1A2","-82.918007","42.314404"
"105908","CONNECTED","4560 Howard Ave
Esso","Windsor","ON","N9G 1P6","-82.996185","42.242615"
"106106","CONNECTED","7 Rue des Erables","Metabetchouan","QC","G8G 1B3","-71.868134","48.424068"
"100293","CONNECTED","3335 North Service Rd
SS1 Prudhommes Landing Centre","Vineland","ON","L0R 2E0","-79.390434","43.187508"
"102087","CONNECTED","33 Edgewater St","Mahone Bay","NS","B0J 2E0","-64.380676","44.44986"
"101971","CONNECTED","4301 50 St","Cold Lake","AB","T9M 1K6","-110.204201","54.407425"
"106873","CONNECTED","2550 16 Ave","Cold Lake","AB","T9M 1Z8","-110.202576","54.45628"
"101446","CONNECTED","915 Victoria Rd","Sydney","NS","B1N 1K5","-60.185795","46.158298"
"101995","CONNECTED","1195 Treaty Trail","Truro","NS","B2N 5A9","-63.305","45.332001"
"107602","CONNECTED","88 Broadview Ave","Russell","ON","K4R 1A1","-75.374481","45.256119"
"108135","CONNECTED","805 Vansittart Ave
Unit# 5 (Gas station)","Woodstock","ON","N4T 1V3","-80.771774","43.151726"
"108479","CONNECTED","6535 Langstaff Road - In gas station C store
6701 LANGSTAFF RD","Vaughan","ON","L4L 1A5","-79.64418","43.78537"
"101941","CONNECTED","39 Ontario St N","Grand Bend","ON","N0M 1T0","-81.755501","43.314289"
"102050","CONNECTED","80 King St E","Forest","ON","N0N 1J0","-81.992386","43.101589"
"102067","CONNECTED","8525 Hwy 27","Vaughan","ON","L4L 1A7","-79.625687","43.792179"
"102572","CONNECTED","333 Bloor St E
Rogers AT&T Building","Toronto","ON","M4W 1G9","-79.37999","43.671608"
"104275","CONNECTED","720 King St. West","Toronto","ON","M5V 3S5","-79.403831","43.643993"
"107366","CONNECTED","2280 Tenth Line Rd.","Ottawa","ON","K4A 3W6","-75.483002","45.452"
"108397","CONNECTED","69 Regent Park Boulevard","Toronto","ON","M5A 2B7","-79.361305","43.659927"
"102728","CONNECTED","17310 Yonge St. Unit 14","Newmarket","ON","L3Y 7R9","-79.480995","44.050011"
"103333","CONNECTED","200 Front Street West","Toronto","ON","M5V 3K2","-79.386154","43.644936"
"105897","CONNECTED","90 Elgin St,
unit #2","Ottawa","ON","K1P 0C6","-75.694695","45.42205"
"100380","CONNECTED","2700 Dufferin St
Unit #2  Shoppers World Plaza","North York","ON","M6B 4J3","-79.452812","43.702015"
"100988","CONNECTED","936 Broad St","Dunnville","ON","N1A 1G1","-79.600876","42.902512"
"101171","CONNECTED","234 Hastings St N PO Box 478","Bancroft","ON","K0L 1C0","-77.863419","45.070118"
"101648","CONNECTED","3090 Bathurst St
Lawrence Plaza","Toronto","ON","M6A 2A1","-79.430504","43.719616"
"102052","CONNECTED","5383 Yonge St","Toronto","ON","M2N 5R6","-79.414131","43.775097"
"102054","CONNECTED","9600 Islington Ave Building D Unit 3","Woodbridge","ON","L4H 2T1","-79.609421","43.825241"
"102249","CONNECTED","399 Bathurst St Toronto Western Hospital","Toronto","ON","M5T 2S8","-79.405235","43.653465"
"102483","CONNECTED","3764 Hwy 7 W","Woodbridge","ON","L4L 1A6","-79.54847","43.789452"
"102701","CONNECTED","857 Devonshire Rd","Woodstock","ON","N4S 8Z4","-80.743141","43.14473"
"102751","CONNECTED","700 Lawrence Ave W","Toronto","ON","M6A 3B4","-79.445427","43.715958"
"102811","CONNECTED","2227 Elginfield Rd","Parkhill","ON","N0M 2K0","-81.6847","43.152428"
