"Edge","Link","Interface","Outage Time","Recovery Time","Outage Duration"
"102059","66.163.28.139","GE3","01/02/2023 07:18:58","01/02/2023 07:21:55","177.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:19:17","01/02/2023 07:19:35","18.0"
"100637","66.163.28.139","GE4","01/02/2023 07:19:19","01/02/2023 07:19:26","7.0"
"101461","66.163.28.139","GE4","01/02/2023 07:20:06","01/02/2023 07:21:17","71.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:20:29","01/02/2023 07:20:48","19.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:20:50","01/02/2023 07:21:49","59.0"
"101490","207.219.150.151","GE2","01/02/2023 07:21:04","01/02/2023 07:21:51","47.0"
"101886","74.49.174.204","GE1","01/02/2023 07:21:05","01/02/2023 07:21:22","17.0"
"100844","207.219.150.148","GE4","01/02/2023 07:22:06","01/02/2023 07:22:51","45.0"
"102616","74.49.159.204","GE3","01/02/2023 07:22:11","01/02/2023 07:23:46","95.0"
"103754","66.163.28.139","GE4","01/02/2023 07:22:17","01/02/2023 07:22:51","34.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:22:23","01/02/2023 07:22:33","10.0"
"100717","66.163.28.139","GE4","01/02/2023 07:22:26","01/02/2023 07:33:13","647.0"
"102059","66.163.28.139","GE3","01/02/2023 07:23:02","01/02/2023 07:26:13","191.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:23:17","01/02/2023 07:24:06","49.0"
"102646","207.219.150.150","GE4","01/02/2023 07:23:23","01/02/2023 07:24:08","45.0"
"103212","207.219.150.145","GE6","01/02/2023 07:23:27","01/02/2023 07:23:35","8.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:23:54","01/02/2023 07:24:42","48.0"
"100637","66.163.28.139","GE4","01/02/2023 07:24:43","01/02/2023 07:24:50","7.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:24:47","01/02/2023 07:25:00","13.0"
"107553","207.219.150.150","GE4","01/02/2023 07:25:03","01/02/2023 07:25:07","4.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:25:14","01/02/2023 07:27:18","124.0"
"102059","66.163.28.139","GE3","01/02/2023 07:26:47","01/02/2023 07:29:41","174.0"
"102616","74.49.159.204","GE3","01/02/2023 07:27:16","01/02/2023 07:27:59","43.0"
"100637","66.163.28.139","GE4","01/02/2023 07:27:29","01/02/2023 07:27:36","7.0"
"101490","207.219.150.151","GE2","01/02/2023 07:27:35","01/02/2023 07:29:16","101.0"
"100736","207.219.150.147","GE2","01/02/2023 07:27:48","01/02/2023 07:29:18","90.0"
"102646","207.219.150.150","GE4","01/02/2023 07:27:53","01/02/2023 07:28:08","15.0"
"104037","100.82.154.161","GE2","01/02/2023 07:28:52","01/02/2023 07:29:21","29.0"
"100426","207.219.150.145","GE4","01/02/2023 07:28:53","01/02/2023 07:29:37","44.0"
"102678","66.163.28.139","GE6","01/02/2023 07:28:56","01/02/2023 07:29:56","60.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:29:22","01/02/2023 07:38:59","577.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:29:28","01/02/2023 07:29:56","28.0"
"102059","66.163.28.139","GE3","01/02/2023 07:29:53","01/02/2023 07:31:58","125.0"
"102678","207.219.150.146","GE6","01/02/2023 07:30:34","01/02/2023 07:30:34","0.0"
"100717","74.49.159.204","GE3","01/02/2023 07:31:08","01/02/2023 07:41:51","643.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:31:10","01/02/2023 07:31:31","21.0"
"101568","207.219.150.149","GE4","01/02/2023 07:31:51","01/02/2023 07:32:38","47.0"
"100637","66.163.28.139","GE4","01/02/2023 07:31:57","01/02/2023 07:32:04","7.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:32:24","01/02/2023 07:32:56","32.0"
"108517","Bell 50/10M VDSL  5143316214		E82C6DAEEB94","GE5","01/02/2023 07:33:04","01/02/2023 07:33:13","9.0"
"100717","66.163.28.139","GE4","01/02/2023 07:33:40","01/02/2023 07:44:26","646.0"
"100352","66.163.28.139","GE4","01/02/2023 07:33:55","01/02/2023 07:34:36","41.0"
"103363","24.201.123.241","GE3","01/02/2023 07:34:07","01/02/2023 07:34:25","18.0"
"107666","207.219.150.149","GE4","01/02/2023 07:34:24","01/02/2023 07:35:09","45.0"
"102265","142.162.249.214","GE3","01/02/2023 07:36:05","01/02/2023 07:36:13","8.0"
"100844","207.219.150.148","GE4","01/02/2023 07:36:06","01/02/2023 07:36:51","45.0"
"102059","66.163.28.139","GE3","01/02/2023 07:36:12","01/02/2023 07:36:31","19.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:36:19","01/02/2023 07:36:23","4.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:37:08","01/02/2023 07:37:14","6.0"
"102932","207.219.150.144","GE2","01/02/2023 07:37:20","01/02/2023 07:38:05","45.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:38:28","01/02/2023 07:38:44","16.0"
"100426","207.219.150.145","GE4","01/02/2023 07:39:23","01/02/2023 07:40:08","45.0"
"102646","207.219.150.150","GE4","01/02/2023 07:39:24","01/02/2023 07:39:39","15.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:39:59","01/02/2023 07:40:13","14.0"
"100736","207.219.150.147","GE2","01/02/2023 07:40:39","01/02/2023 07:43:49","190.0"
"104037","100.82.154.161","GE2","01/02/2023 07:40:52","01/02/2023 07:42:22","90.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:40:57","01/02/2023 07:41:13","16.0"
"101490","207.219.150.151","GE2","01/02/2023 07:40:58","01/02/2023 07:42:20","82.0"
"100637","66.163.28.139","GE4","01/02/2023 07:41:12","01/02/2023 07:41:17","5.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:42:00","01/02/2023 07:42:15","15.0"
"100426","207.219.150.145","GE4","01/02/2023 07:42:23","01/02/2023 07:43:08","45.0"
"107704","207.219.150.147","GE4","01/02/2023 07:42:29","01/02/2023 07:43:13","44.0"
"100730","GoCo LTE Backup","GE6","01/02/2023 07:42:46","01/02/2023 07:43:23","37.0"
"102646","207.219.150.150","GE4","01/02/2023 07:42:54","01/02/2023 07:43:39","45.0"
"101402","207.219.150.149","GE4","01/02/2023 07:43:24","01/02/2023 07:43:31","7.0"
"101402","DSL 16M/1M Vlan 3002","GE4","01/02/2023 07:43:24","01/02/2023 07:43:31","7.0"
"101402","74.49.159.204","GE3","01/02/2023 07:43:24","01/02/2023 07:43:32","8.0"
"101402","66.163.28.139","GE4","01/02/2023 07:43:24","01/02/2023 07:43:32","8.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:43:30","01/02/2023 07:43:57","27.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:43:56","01/02/2023 07:44:10","14.0"
"100281","66.163.28.139","GE4","01/02/2023 07:44:05","01/02/2023 07:45:19","74.0"
"101490","207.219.150.151","GE2","01/02/2023 07:44:32","01/02/2023 07:44:50","18.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:44:49","01/02/2023 07:44:58","9.0"
"100153","66.163.28.139","GE6","01/02/2023 07:45:39","01/02/2023 07:46:35","56.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:45:41","01/02/2023 07:45:57","16.0"
"101490","207.219.150.151","GE2","01/02/2023 07:46:35","01/02/2023 07:47:20","45.0"
"100426","207.219.150.145","GE4","01/02/2023 07:46:53","01/02/2023 07:47:38","45.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:47:21","01/02/2023 07:48:09","48.0"
"102059","66.163.28.139","GE3","01/02/2023 07:47:27","01/02/2023 07:49:11","104.0"
"101811","74.49.159.204","GE3","01/02/2023 07:47:41","01/02/2023 07:49:00","79.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:48:51","01/02/2023 07:49:05","14.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:48:51","01/02/2023 07:50:31","100.0"
"105407","74.198.130.140","GE4","01/02/2023 07:49:20","01/02/2023 07:49:23","3.0"
"102646","207.219.150.150","GE4","01/02/2023 07:49:24","01/02/2023 07:49:39","15.0"
"102059","66.163.28.139","GE3","01/02/2023 07:49:36","01/02/2023 08:03:40","844.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:50:22","01/02/2023 07:50:35","13.0"
"109651","Aliant DSL: LC/LXXS/485519","GE3","01/02/2023 07:50:48","01/02/2023 07:51:23","35.0"
"100352","66.163.28.139","GE4","01/02/2023 07:50:55","01/02/2023 07:51:36","41.0"
"103212","207.219.150.145","GE6","01/02/2023 07:50:58","01/02/2023 07:51:14","16.0"
"100736","207.219.150.147","GE2","01/02/2023 07:51:02","01/02/2023 07:51:02","0.0"
"100844","207.219.150.148","GE4","01/02/2023 07:51:06","01/02/2023 07:52:51","105.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:51:22","01/02/2023 07:51:28","6.0"
"102208","207.219.150.150","GE4","01/02/2023 07:52:13","01/02/2023 07:52:57","44.0"
"102932","207.219.150.144","GE2","01/02/2023 07:52:21","01/02/2023 07:53:06","45.0"
"103212","207.219.150.145","GE6","01/02/2023 07:52:22","01/02/2023 07:52:30","8.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:52:50","01/02/2023 07:52:56","6.0"
"101733","74.49.174.204","GE1","01/02/2023 07:53:30","01/02/2023 07:56:24","174.0"
"103212","207.219.150.145","GE6","01/02/2023 07:53:54","01/02/2023 07:54:02","8.0"
"108366","207.219.150.147","GE2","01/02/2023 07:54:09","01/02/2023 07:54:16","7.0"
"103212","207.219.150.145","GE6","01/02/2023 07:54:19","01/02/2023 07:54:35","16.0"
"103212","207.219.150.145","GE6","01/02/2023 07:54:56","01/02/2023 07:55:00","4.0"
"103212","207.219.150.145","GE6","01/02/2023 07:55:12","01/02/2023 07:55:19","7.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:55:24","01/02/2023 07:55:33","9.0"
"100008","66.163.28.139","GE2","01/02/2023 07:55:37","01/02/2023 07:56:16","39.0"
"101568","207.219.150.149","GE4","01/02/2023 07:56:06","01/02/2023 07:56:10","4.0"
"100637","66.163.28.139","GE4","01/02/2023 07:56:21","01/02/2023 07:56:29","8.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 07:56:22","01/02/2023 07:56:25","3.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 07:56:24","01/02/2023 08:01:00","276.0"
"102646","207.219.150.150","GE4","01/02/2023 07:56:24","01/02/2023 07:56:39","15.0"
"101733","74.49.174.204","GE1","01/02/2023 07:57:30","01/02/2023 07:59:41","131.0"
"100805","216.21.135.198","GE2","01/02/2023 07:57:47","01/02/2023 07:57:54","7.0"
"105691","104.219.11.96","GE3","01/02/2023 07:57:52","01/02/2023 07:58:00","8.0"
"105691","104.219.9.150","GE4","01/02/2023 07:57:52","01/02/2023 07:58:00","8.0"
"105691","Link #0","GE5","01/02/2023 07:57:52","01/02/2023 07:58:00","8.0"
"100008","66.163.28.139","GE2","01/02/2023 07:57:52","01/02/2023 07:59:32","100.0"
"100426","207.219.150.145","GE4","01/02/2023 07:58:23","01/02/2023 08:01:08","165.0"
"100805","216.21.135.198","GE2","01/02/2023 07:58:33","01/02/2023 07:58:41","8.0"
"101894","74.49.143.204","GE3","01/02/2023 07:58:35","01/02/2023 07:58:43","8.0"
"101894","66.163.28.139","GE4","01/02/2023 07:58:35","01/02/2023 07:58:43","8.0"
"102646","207.219.150.150","GE4","01/02/2023 07:59:24","01/02/2023 08:00:39","75.0"
"103363","24.201.123.241","GE3","01/02/2023 07:59:30","01/02/2023 07:59:38","8.0"
"101490","207.219.150.151","GE2","01/02/2023 07:59:34","01/02/2023 07:59:49","15.0"
"108517","Bell 50/10M VDSL  5143316214		E82C6DAEEB94","GE5","01/02/2023 07:59:40","01/02/2023 07:59:51","11.0"
"103140","207.229.38.111","GE4","01/02/2023 07:59:58","01/02/2023 08:00:08","10.0"
"101733","74.49.174.204","GE1","01/02/2023 08:00:41","01/02/2023 08:04:02","201.0"
"100844","207.219.150.148","GE4","01/02/2023 08:01:06","01/02/2023 08:14:21","795.0"
"100736","207.219.150.147","GE2","01/02/2023 08:01:30","01/02/2023 08:07:13","343.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:02:11","01/02/2023 08:02:17","6.0"
"100637","66.163.28.139","GE4","01/02/2023 08:02:30","01/02/2023 08:02:37","7.0"
"101490","207.219.150.151","GE2","01/02/2023 08:02:33","01/02/2023 08:02:50","17.0"
"100153","66.163.28.139","GE6","01/02/2023 08:02:48","01/02/2023 08:03:52","64.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:03:07","01/02/2023 08:03:20","13.0"
"102646","207.219.150.150","GE4","01/02/2023 08:03:25","01/02/2023 08:04:40","75.0"
"108517","Bell 50/10M VDSL  5143316214		E82C6DAEEB94","GE5","01/02/2023 08:03:29","01/02/2023 08:03:37","8.0"
"102414","66.163.28.139","GE6","01/02/2023 08:03:40","01/02/2023 08:03:53","13.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:04:09","01/02/2023 08:05:01","52.0"
"100637","66.163.28.139","GE4","01/02/2023 08:04:20","01/02/2023 08:04:20","0.0"
"101733","74.49.174.204","GE1","01/02/2023 08:04:26","01/02/2023 08:06:24","118.0"
"105763","216.21.135.198","GE1","01/02/2023 08:04:46","01/02/2023 08:06:35","109.0"
"102059","66.163.28.139","GE3","01/02/2023 08:05:48","01/02/2023 08:07:40","112.0"
"103051","74.49.167.204","GE3","01/02/2023 08:06:14","01/02/2023 08:06:56","42.0"
"101490","207.219.150.151","GE2","01/02/2023 08:06:33","01/02/2023 08:07:50","77.0"
"101733","74.49.174.204","GE1","01/02/2023 08:06:39","01/02/2023 08:10:10","211.0"
"100426","207.219.150.145","GE4","01/02/2023 08:06:53","01/02/2023 08:07:38","45.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:07:09","01/02/2023 08:07:16","7.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:07:57","01/02/2023 08:08:46","49.0"
"103297","99.229.219.114","GE3","01/02/2023 08:08:28","01/02/2023 08:09:39","71.0"
"100637","66.163.28.139","GE4","01/02/2023 08:08:50","01/02/2023 08:08:54","4.0"
"108517","Bell 50/10M VDSL  5143316214		E82C6DAEEB94","GE5","01/02/2023 08:09:14","01/02/2023 08:09:22","8.0"
"101646","74.49.143.204","GE3","01/02/2023 08:09:35","01/02/2023 08:09:42","7.0"
"102646","207.219.150.150","GE4","01/02/2023 08:09:55","01/02/2023 08:10:40","45.0"
"103297","207.219.150.148","GE4","01/02/2023 08:10:19","01/02/2023 08:10:19","0.0"
"101490","207.219.150.151","GE2","01/02/2023 08:10:36","01/02/2023 08:10:53","17.0"
"108517","Bell 50/10M VDSL  5143316214		E82C6DAEEB94","GE5","01/02/2023 08:10:37","01/02/2023 08:10:45","8.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 08:10:41","01/02/2023 08:11:31","50.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:11:00","01/02/2023 08:11:14","14.0"
"105393","216.21.135.198 5308","GE4","01/02/2023 08:11:31","01/02/2023 08:12:17","46.0"
"100382","66.163.28.139","GE3","01/02/2023 08:11:39","01/02/2023 08:14:57","198.0"
"101733","74.49.174.204","GE1","01/02/2023 08:11:56","01/02/2023 08:24:05","729.0"
"102059","66.163.28.139","GE3","01/02/2023 08:12:02","01/02/2023 08:13:58","116.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 08:12:39","01/02/2023 08:13:20","41.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:12:43","01/02/2023 08:12:49","6.0"
"102932","207.219.150.144","GE2","01/02/2023 08:12:51","01/02/2023 08:13:36","45.0"
"101490","207.219.150.151","GE2","01/02/2023 08:13:08","01/02/2023 08:13:49","41.0"
"100730","GoCo LTE Backup","GE6","01/02/2023 08:13:21","01/02/2023 08:13:29","8.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:13:43","01/02/2023 08:13:51","8.0"
"100637","66.163.28.139","GE4","01/02/2023 08:14:03","01/02/2023 08:14:09","6.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:14:39","01/02/2023 08:14:57","18.0"
"100426","207.219.150.145","GE4","01/02/2023 08:14:54","01/02/2023 08:15:38","44.0"
"100637","66.163.28.139","GE4","01/02/2023 08:15:02","01/02/2023 08:15:06","4.0"
"100382","66.163.28.139","GE3","01/02/2023 08:15:05","01/02/2023 08:17:05","120.0"
"109412","GoCo LTE ","GE6","01/02/2023 08:15:14","01/02/2023 09:14:32","3558.0"
"102932","207.219.150.144","GE2","01/02/2023 08:15:21","01/02/2023 08:18:06","165.0"
"101490","207.219.150.151","GE2","01/02/2023 08:15:34","01/02/2023 08:19:49","255.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:15:47","01/02/2023 08:15:54","7.0"
"102760","207.219.150.146","GE4","01/02/2023 08:15:49","01/02/2023 08:17:04","75.0"
"100730","GoCo LTE Backup","GE6","01/02/2023 08:16:25","01/02/2023 08:17:22","57.0"
"102059","66.163.28.139","GE3","01/02/2023 08:16:58","01/02/2023 08:18:31","93.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:17:32","01/02/2023 08:17:59","27.0"
"100426","207.219.150.145","GE4","01/02/2023 08:18:23","01/02/2023 08:19:08","45.0"
"101646","74.49.143.204","GE3","01/02/2023 08:18:29","01/02/2023 08:18:40","11.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:18:42","01/02/2023 08:19:03","21.0"
"102646","207.219.150.150","GE4","01/02/2023 08:18:55","01/02/2023 08:19:40","45.0"
"107381","216.21.135.198","GE2","01/02/2023 08:19:13","01/02/2023 08:19:22","9.0"
"107381","207.219.150.150","GE2","01/02/2023 08:19:13","01/02/2023 08:19:22","9.0"
"107381","216.21.135.198","GE2","01/02/2023 08:19:13","01/02/2023 08:19:22","9.0"
"107381","74.49.167.204","GE1","01/02/2023 08:19:13","01/02/2023 08:19:22","9.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:19:47","01/02/2023 08:19:57","10.0"
"106076","207.219.150.149","GE6","01/02/2023 08:20:52","01/02/2023 08:21:37","45.0"
"100426","207.219.150.145","GE4","01/02/2023 08:20:53","01/02/2023 08:21:38","45.0"
"101619","VID 3001","GE4","01/02/2023 08:20:56","01/02/2023 08:21:49","53.0"
"101555","207.219.150.144","GE4","01/02/2023 08:21:26","01/02/2023 08:21:34","8.0"
"101555","66.163.28.139","GE4","01/02/2023 08:21:26","01/02/2023 08:21:34","8.0"
"101555","74.49.143.204","GE3","01/02/2023 08:21:26","01/02/2023 08:21:34","8.0"
"101555","66.163.28.139","GE4","01/02/2023 08:21:26","01/02/2023 08:21:34","8.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 08:21:26","01/02/2023 08:26:43","317.0"
"102059","66.163.28.139","GE3","01/02/2023 08:21:36","01/02/2023 08:23:27","111.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:22:34","01/02/2023 08:22:49","15.0"
"103051","216.21.135.198","GE4","01/02/2023 08:23:15","01/02/2023 08:24:02","47.0"
"101065","66.163.28.139 519-583-0042","GE4","01/02/2023 08:23:25","01/02/2023 08:24:09","44.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:23:35","01/02/2023 08:23:45","10.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/02/2023 08:23:40","01/02/2023 08:25:26","106.0"
"101619","VID 3001","GE4","01/02/2023 08:24:26","01/02/2023 08:25:16","50.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:24:55","01/02/2023 08:25:12","17.0"
"101733","74.49.174.204","GE1","01/02/2023 08:25:04","01/02/2023 09:02:18","2234.0"
"100382","66.163.28.139","GE3","01/02/2023 08:25:36","01/02/2023 08:29:50","254.0"
"109027","207.219.150.150","GE4","01/02/2023 08:25:53","01/02/2023 08:27:38","105.0"
"101619","VID 3001","GE4","01/02/2023 08:26:08","01/02/2023 08:26:48","40.0"
"100750","66.163.28.139","GE2","01/02/2023 08:26:15","01/02/2023 08:26:16","1.0"
"109896","LTE","GE6","01/02/2023 08:26:23","01/02/2023 08:26:44","21.0"
"102646","207.219.150.150","GE4","01/02/2023 08:26:25","01/02/2023 08:27:11","46.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:26:31","01/02/2023 08:26:56","25.0"
"103062","74.49.159.204","GE3","01/02/2023 08:27:00","01/02/2023 08:28:21","81.0"
"101568","207.219.150.149","GE4","01/02/2023 08:27:02","01/02/2023 08:29:33","151.0"
"100736","207.219.150.147","GE2","01/02/2023 08:27:14","01/02/2023 08:29:06","112.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:28:14","01/02/2023 08:28:17","3.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 08:29:10","01/02/2023 08:29:44","34.0"
"102646","207.219.150.150","GE4","01/02/2023 08:29:26","01/02/2023 08:31:41","135.0"
"100008","66.163.28.139","GE2","01/02/2023 08:30:05","01/02/2023 08:30:47","42.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:30:59","01/02/2023 08:31:01","2.0"
"100637","66.163.28.139","GE4","01/02/2023 08:31:04","01/02/2023 08:31:12","8.0"
"101490","207.219.150.151","GE2","01/02/2023 08:31:08","01/02/2023 08:32:49","101.0"
"102059","66.163.28.139","GE3","01/02/2023 08:31:29","01/02/2023 08:31:46","17.0"
"100426","207.219.150.145","GE4","01/02/2023 08:31:54","01/02/2023 08:32:38","44.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:32:29","01/02/2023 08:32:50","21.0"
"107435","207.219.150.144","GE2","01/02/2023 08:35:05","01/02/2023 08:36:55","110.0"
"100637","66.163.28.139","GE4","01/02/2023 08:35:06","01/02/2023 08:35:14","8.0"
"100426","207.219.150.145","GE4","01/02/2023 08:35:54","01/02/2023 08:36:39","45.0"
"103393","207.229.38.104","GE4","01/02/2023 08:35:58","01/02/2023 08:36:03","5.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:36:00","01/02/2023 08:36:04","4.0"
"100730","Videotron 100/15M - Service 77706560-001-0","GE5","01/02/2023 08:36:56","01/02/2023 08:37:01","5.0"
"109027","207.219.150.150","GE4","01/02/2023 08:37:53","01/02/2023 08:39:38","105.0"
"100736","	Third Party Connectivity - Cogeco -120/20M","GE1","01/02/2023 08:38:24","01/02/2023 08:40:10","106.0"
